Año,Trimestre,Provincia,Otros,"0,256 Mbps","0,375 Mbps","0,625 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,2 Mbps","1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps","6,7 Mbps",3 Mbps,"3,2 Mbps","3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,6 Mbps",11 Mbps,12 Mbps,13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,28 Mbps,29 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,37 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,47 Mbps,48 Mbps,49 Mbps,50 Mbps,51 Mbps,52 Mbps,54 Mbps,55 Mbps,56 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,63 Mbps,64 Mbps,65 Mbps,66 Mbps,67 Mbps,68 Mbps,70 Mbps,71 Mbps,75 Mbps,77 Mbps,78 Mbps,80 Mbps,81 Mbps,83 Mbps,82 Mbps,86 Mbps
2021,3,Santiago Del Estero,898,0,0,0,390,84,908,555,0,0,307,3310,0,0,0,89270,0,0,0,1372,0,387,178950,0,1113,0,12,0,607130,0,0,8299,0,0,680,0,0,0,0,2295,0,0,0,0,450,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,Tierra Del Fuego,895,0,0,0,60,11,0,83,0,0,0,5,0,0,0,5250,0,0,0,2354,0,412,203440,0,0,0,5886,36,74750,0,0,8516,0,0,992,0,0,203,0,71,0,0,0,0,1355,0,0,0,0,0,0,78,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,871,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,Tucumán,164,0,0,0,190,13,0,2356,0,0,0,42,0,0,0,86260,0,0,2890,253,0,745,246310,0,295,0,163,320,495150,0,2,1734,0,0,2551,0,0,1,0,17698,0,0,0,2,4105,0,0,0,0,0,0,1193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2021,2,Buenos Aires,9108,18,0,0,370070,167,26751,29714,0,0,422,23173,0,31,0,856930,0,0,34703,19619,0,32130,8749910,0,11419,96,26037,265,2061840,0,8,36992,154,33,25403,561,2,30098,0,47071,3,0,61,26,210209,0,0,0,0,0,0,27662,0,0,1,538,0,0,0,0,2218,9,0,0,0,0,1,1273506,0,0,54,24,0,1,59,47163,0,1,0,0,2,0,0,0,5161,0,13595,0,2,64,0,1,0,0
2021,2,Capital Federal,66,31,0,0,2280,35,374,4760,0,0,0,338,0,0,0,67560,0,0,1503,2286,0,2583,1395610,0,6,0,864,3,726950,0,5,6206,0,0,3269,5,0,22593,0,11781,1,0,0,0,76423,0,0,0,0,0,0,11509,0,0,0,9,0,0,0,30,121,0,0,0,0,0,0,546744,0,0,0,1,0,0,0,11745,0,0,0,0,0,1,0,0,3,0,4666,0,0,7,0,0,0,0
2021,2,Catamarca,2206,0,0,0,340,37,0,503,0,0,0,278,0,0,0,19360,0,0,0,350,0,0,41520,0,3,0,0,11,90770,0,0,22,0,0,589,0,0,0,0,6217,0,0,0,4026,214,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,15744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Chaco,7958,0,225,111,690,7,0,1226,0,25,0,1008,0,0,0,75470,0,0,1186,385,0,2385,96830,0,624,0,990,1,199590,0,0,2270,0,0,1621,0,0,451,0,19690,0,0,0,0,4081,0,0,0,0,0,0,11999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Chubut,5172,8,0,0,640,32,0,929,0,0,0,4916,0,0,0,209640,0,0,68,3581,0,778,585080,0,243,0,113,1312,209370,0,0,15699,0,0,802,0,0,0,0,103,0,0,0,0,3662,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Córdoba,9925,2,0,0,870,10,66,15625,0,0,7,12735,27,907,0,540710,0,6,5074,12287,0,11913,914910,14,3928,0,10100,2059,1204150,1,7,12329,4,9,16475,100,0,6577,0,31448,0,0,0,2,65793,2,0,25,0,0,0,5135,0,0,0,2,0,0,0,0,72,0,0,0,0,0,0,308436,0,0,0,0,0,0,0,13442,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0
2021,2,Corrientes,5053,0,0,0,100,57,118,4211,0,0,0,1721,0,0,0,84430,0,0,480,1665,0,1513,119130,0,1343,0,3516,0,221780,0,0,281,0,0,1647,1093,0,381,0,21122,0,0,0,0,2746,0,0,0,0,0,0,7327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Entre Ríos,16077,1,0,0,200,86,113,5962,0,0,0,6387,0,0,0,141660,0,0,390,1221,0,3447,348560,0,6239,0,1627,0,474830,0,0,5270,0,0,3861,3,0,1224,0,29110,0,0,0,0,7276,0,0,0,0,0,0,11226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Formosa,1618,0,0,0,490,332,0,570,0,0,0,1250,0,0,0,103700,0,0,0,2979,0,2162,50330,0,2,0,1,0,73070,0,0,336,0,0,454,0,0,324,0,6346,0,0,0,0,979,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Jujuy,2401,0,0,0,260,22,0,1722,0,0,0,3288,0,0,0,59240,0,0,0,2860,0,4090,64730,0,10,0,169,0,163980,0,0,22759,0,0,558,0,0,4,0,14587,0,0,0,0,385,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,2,La Pampa,4062,1,0,0,2360,61,313,2177,0,0,0,4306,0,0,0,80300,0,0,1,2804,0,1421,456480,0,5,0,222,0,75420,0,0,15,0,0,3399,30,0,38,0,4646,0,0,46,0,275,0,0,0,0,53,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8547,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,La Rioja,19,0,0,0,90,9,0,691,0,0,0,303,0,0,0,10510,0,0,0,3,0,5,32600,0,0,0,0,0,59710,0,0,15046,0,0,482,0,0,0,0,7770,0,0,0,0,317,0,0,0,0,0,0,4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Mendoza,50,1,0,0,190,16,0,1729,0,0,1348,2810,0,0,0,55630,0,0,13,2291,0,1059,1226800,0,2460,0,871,1962,55930,0,0,52495,0,0,1071,0,0,0,0,2551,0,0,0,1634,145,0,0,0,0,0,0,2637,0,0,0,0,99,0,0,0,18,0,0,0,0,0,0,15609,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
2021,2,Misiones,8279,0,0,0,470,4,0,4411,0,0,0,11898,0,0,0,59680,0,0,4,596,0,4596,141750,0,317,0,309,3,252780,0,4,298,0,1,2051,1,0,448,0,23008,37,0,0,0,3495,0,0,0,0,0,0,12659,0,0,0,0,0,0,0,0,71,0,28,0,0,0,0,25863,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Neuquén,5645,0,0,0,400,72,1,647,0,0,0,2584,0,0,0,77680,0,0,6942,433,0,9870,297950,0,304,0,4082,0,42450,0,0,1068,0,1,316,0,0,1348,0,3138,0,0,0,0,5768,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,35477,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Río Negro,20009,0,0,0,190,106,1,1210,0,0,0,3466,0,0,0,65250,0,0,6,2669,0,5587,504490,0,0,0,268,19,33760,0,0,6629,0,0,1,0,0,976,0,7413,0,0,0,0,3693,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,21978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Salta,6328,0,0,0,410,60,1,1819,0,0,0,1727,0,0,0,124520,0,0,8,8133,0,4255,141680,0,119,0,53,0,668400,0,0,536,0,0,2210,0,0,17,0,4336,0,0,0,0,9317,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,San Juan,4641,0,0,0,150,3,0,1333,0,0,0,1634,0,0,0,48110,0,0,0,910,0,337,512970,0,258,0,250,132,1440,0,0,12361,0,0,69,0,0,0,0,120,0,0,0,0,335,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,San Luis,36917,0,0,0,590,1,0,439,0,0,0,667,0,0,0,9630,0,0,2,310,0,68,93030,0,115,0,149,2438,10,0,0,5347,0,0,0,0,0,0,0,71,0,0,0,0,65946,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Santa Cruz,735,3,0,0,240,23,0,6656,0,0,0,2661,0,0,0,59100,0,0,0,962,0,1900,125060,0,33,0,2,57,83710,0,0,4647,1281,0,850,0,0,1,0,109,0,0,0,463,980,0,0,0,0,0,0,132,0,0,0,216,0,0,0,0,5,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
2021,2,Santa Fe,15371,32,0,0,3350,100,5,13666,326,0,0,12057,0,0,0,521080,0,0,171,5830,0,31578,871730,0,7515,0,9580,732,1862500,0,0,8489,68,0,12792,137,0,3348,0,55618,0,0,0,0,47651,0,0,0,0,0,0,27695,0,0,0,4,0,0,2,0,231,0,116,0,0,0,0,174933,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,0,0,0,0
2021,2,Santiago Del Estero,1566,0,0,0,390,84,908,603,0,0,307,3313,0,0,0,83090,0,0,0,1372,0,389,177420,0,1089,0,12,0,611230,0,0,7373,0,0,652,0,0,0,0,2334,0,0,0,0,458,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Tierra Del Fuego,1483,0,0,0,60,11,0,87,0,0,0,5,0,0,0,5450,0,0,0,2273,0,342,180830,0,0,0,5518,44,13510,0,0,4325,0,0,149,0,0,40,0,66,0,0,0,0,430,0,0,0,0,0,0,46,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,846,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,Tucumán,2680,0,0,0,190,13,0,2890,0,0,0,28,0,113,0,88880,65,0,2890,253,0,212,249820,0,153,0,163,376,509560,0,2,1291,0,0,2358,0,0,1,0,20080,0,0,0,0,4001,0,0,0,0,0,0,1021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,1,Buenos Aires,10867,17,0,0,368220,100,26560,30497,0,0,422,23811,0,35,0,864230,0,0,34867,20736,0,39503,8767010,0,9996,96,23194,264,2069700,0,4,48426,1,30,21894,558,0,43339,0,49495,2,1,0,26,197184,0,0,0,0,0,917,23965,0,0,1,230,0,0,0,0,2216,9,0,0,0,0,1,1272373,0,0,54,15,0,1,0,46395,0,1,0,0,2,0,0,0,1044,0,13595,0,2,56,1,1,0,0
2021,1,Capital Federal,126,31,0,0,740,30,15,5052,0,0,0,336,0,0,0,74050,0,0,70,2288,0,2600,1421400,0,6,0,22,3,767220,0,5,8934,0,0,2882,5,0,31236,0,13395,1,0,0,0,72450,0,0,0,0,0,0,10810,0,0,0,9,0,0,0,30,121,0,0,0,0,0,0,567488,0,0,0,1,0,0,0,11745,0,0,0,0,0,1,0,0,3,0,4666,0,0,7,0,0,0,0
2021,1,Catamarca,2196,0,0,0,340,37,0,612,0,0,0,278,0,0,0,21130,0,0,0,0,0,12,44080,0,3,0,0,12,84400,0,0,3494,0,0,566,0,0,0,0,6055,0,0,0,349,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Chaco,8384,0,225,111,690,7,0,2267,0,25,0,1150,0,0,0,79040,0,0,1184,385,0,1008,104350,0,624,0,510,1,209670,0,0,19542,0,0,1584,0,0,655,0,5775,0,0,0,0,3717,0,0,0,0,0,0,10779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Chubut,4390,8,0,0,660,32,4,930,0,0,0,4716,0,0,0,221020,0,0,73,614,0,773,578830,0,200,0,113,1590,194980,0,0,14444,0,0,853,0,0,0,0,95,0,0,0,0,2609,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Córdoba,12677,2,0,0,810,10,0,16049,0,0,7,13025,27,907,0,551510,0,6,5026,12513,0,13496,979780,14,2148,0,9978,2059,1208930,1,7,15887,4,9,16046,100,0,9742,0,32863,0,0,0,2,60420,2,0,25,0,0,0,11543,0,0,0,2,0,0,0,0,68,0,0,0,0,0,0,307401,0,0,0,0,0,0,0,4642,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0
2021,1,Corrientes,5453,0,0,0,100,57,0,4395,0,0,0,1637,0,0,0,87730,0,0,0,1665,0,1513,140880,0,0,0,3513,0,227100,0,0,17434,0,0,1674,1093,0,572,0,5396,0,0,0,0,2516,0,0,0,0,0,0,6485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Entre Ríos,12826,1,0,0,180,86,0,6549,0,0,0,5124,0,0,0,137310,0,0,0,1221,0,3297,402440,0,2106,0,1566,0,523880,0,0,32156,0,0,4002,3,0,1888,0,4383,0,0,0,0,6119,0,0,0,0,0,0,9655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Formosa,1942,0,0,0,490,7,0,656,0,0,0,1878,0,0,0,104530,0,0,0,2978,0,2101,43430,0,2,0,0,0,75670,0,0,361,0,0,486,0,0,535,0,6534,0,0,0,0,819,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Jujuy,2378,0,0,0,270,22,0,1395,0,0,0,2954,0,0,0,57060,0,0,0,2764,0,4090,70010,0,10,0,169,0,171140,0,0,22759,0,0,555,0,0,4,0,17331,0,0,0,0,16,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,1,La Pampa,2424,1,0,0,2360,61,313,2636,0,0,0,4764,0,0,0,111520,0,0,0,2470,0,1403,460160,0,5,0,2,0,78570,0,0,46,0,0,4006,30,0,39,0,3490,0,0,46,0,266,0,0,0,0,53,0,2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6936,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,La Rioja,0,0,0,0,90,9,0,670,0,0,0,1,0,0,0,11820,0,0,31588,1,0,0,33070,0,0,0,0,0,59680,0,0,0,0,0,4097,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Mendoza,44,1,0,0,200,7,9,1716,0,0,0,2756,0,0,0,44510,0,0,14,1625,0,1011,1228440,0,2463,0,872,2454,54270,0,0,49373,0,0,1073,0,0,0,0,2087,0,0,0,1350,133,0,0,0,0,0,0,2588,0,0,0,0,87,0,0,0,16,0,0,0,0,0,0,12558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2021,1,Misiones,8256,0,0,0,470,4,0,4882,0,0,0,8857,0,0,0,74140,0,0,0,596,0,4308,154160,0,305,0,224,3,249710,0,4,17115,0,1,1940,1,0,731,0,7309,37,0,0,0,3206,0,0,0,0,0,0,10807,0,0,0,0,0,0,0,0,71,0,28,0,0,0,0,24012,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Neuquén,5758,0,0,0,450,71,1,525,0,0,0,2220,0,0,0,68640,0,0,6938,357,0,10029,295640,0,304,0,3974,0,41650,0,0,1390,0,0,163,0,0,1958,0,2392,0,0,0,0,5504,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35562,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Río Negro,20103,0,0,0,190,106,0,1134,0,0,0,3367,0,0,0,62860,0,0,2,1334,0,4952,534020,0,0,0,268,25,38940,0,0,6790,0,0,1,0,0,1398,0,4856,0,0,0,0,3473,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,22068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Salta,6319,0,0,0,490,60,1,2559,0,0,0,1341,0,0,0,152260,0,0,1,4827,0,1419,154310,0,0,0,50,0,680990,0,0,2085,0,0,2209,0,0,38,0,4832,0,0,0,0,7726,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,San Juan,4641,0,0,0,220,3,1,1191,0,0,0,1937,0,0,0,48210,0,0,0,910,0,284,514890,0,268,0,250,197,1430,0,0,11314,0,0,69,0,0,0,0,111,0,0,0,0,335,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,San Luis,36917,0,0,0,570,1,0,439,0,0,0,667,0,0,0,9690,0,0,2,310,0,48,94540,0,116,0,149,2660,10,0,0,4365,0,0,0,0,0,0,0,64,0,0,0,0,62913,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Santa Cruz,0,3,0,0,240,23,0,6688,0,0,0,2661,0,0,0,59100,0,0,0,962,0,1895,105940,0,39,0,2,70,82230,0,0,4744,1281,0,850,0,0,1,0,111,0,0,0,331,980,0,0,0,0,0,0,26,0,0,0,216,0,0,0,0,5,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
2021,1,Santa Fe,24382,51,0,0,3210,146,0,14129,326,0,334,8827,0,0,0,509960,0,0,65,5554,0,27045,952470,0,4158,0,8329,732,1912390,0,0,27018,68,0,13124,137,0,4767,0,46732,0,0,0,0,43129,0,0,0,0,0,0,22355,0,0,0,4,0,0,2,0,231,0,119,0,0,0,0,170952,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Santiago Del Estero,4144,0,0,0,390,84,908,915,0,0,307,4571,0,0,0,94180,0,0,0,845,0,49,177800,0,996,0,0,0,574680,0,0,5586,0,0,620,0,0,0,0,2343,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Tierra Del Fuego,11836,0,0,0,60,11,0,94,0,0,0,5,0,0,0,5780,0,0,0,2377,0,2,183230,0,0,0,14,48,14060,0,0,4046,0,0,156,0,0,44,0,71,0,0,0,0,443,0,0,0,0,0,0,43,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,878,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,Tucumán,2680,0,0,0,160,13,0,3157,0,0,0,28,0,113,0,95210,65,0,2890,253,0,212,266680,0,153,0,163,417,526830,0,2,1160,0,0,2261,0,0,1,0,21831,0,0,0,0,118,0,0,0,0,0,0,4070,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,4,Buenos Aires,9016,17,0,0,368220,100,26560,31669,0,0,422,23678,0,35,0,865520,0,0,34867,20237,0,40469,8765730,0,6873,96,23127,264,2118830,0,4,50305,1,30,22064,558,0,46692,0,94517,2,1,0,26,190510,0,0,0,0,0,917,22166,0,0,1,230,0,0,0,0,2201,9,0,0,0,0,1,1219329,0,0,54,15,0,1,0,46323,0,1,0,0,1,0,0,0,1044,0,13593,0,2,53,1,1,0,0
2020,4,Capital Federal,268,30,0,0,750,30,15,5178,0,0,0,337,0,0,0,75910,0,0,70,1544,0,2606,1431130,0,6,0,22,3,780920,0,5,9496,0,0,2998,5,0,33676,0,14028,1,0,0,0,69359,0,0,0,0,0,0,10915,0,0,0,9,0,0,0,30,121,0,0,0,0,0,0,573217,0,0,0,1,0,0,0,11745,0,0,0,0,0,1,0,0,3,0,4666,0,0,7,0,0,0,0
2020,4,Catamarca,2309,0,0,0,340,37,0,635,0,0,0,278,0,0,0,28190,0,0,0,11,0,1,50990,0,0,0,0,95,86450,0,0,3070,0,0,570,0,0,0,0,7796,0,0,0,232,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Chaco,7965,0,225,111,690,7,0,2319,0,25,0,1150,0,0,0,79560,0,0,1184,385,0,957,108070,0,624,0,510,1,213440,0,0,18252,0,0,1612,0,0,715,0,6223,0,0,0,0,3645,0,0,0,0,0,0,12056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Chubut,4402,8,0,0,660,32,4,880,0,0,0,5175,0,0,0,225540,0,0,73,550,0,470,585600,0,0,0,94,2170,195600,0,0,11015,0,0,1007,0,0,0,0,24,0,0,0,0,2586,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Córdoba,13568,2,0,0,810,36,0,16318,0,0,7,13229,27,907,0,547080,0,6,5026,14254,0,13426,994410,14,2081,0,10069,2038,1210600,1,1,16202,4,9,16658,100,0,10547,0,38699,0,0,0,2,58309,2,0,25,0,0,0,11683,0,0,0,2,0,0,0,0,68,0,0,0,0,0,0,295730,0,0,0,0,0,0,0,4638,0,0,0,0,0,0,0,0,134,0,1,0,0,0,0,0,0,0
2020,4,Corrientes,4985,0,0,0,100,57,0,4230,0,0,0,1796,0,0,0,89830,0,0,0,1665,0,1193,145600,0,0,0,3513,0,228080,0,0,16816,0,0,1712,1093,0,629,0,5437,0,0,0,0,2381,0,0,0,0,0,0,7002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Entre Ríos,14654,1,0,0,180,86,0,6681,0,0,0,5185,0,0,0,126140,0,0,0,1117,0,3311,396620,0,2106,0,1566,0,498840,0,0,30230,0,0,4151,3,0,2016,0,4355,0,0,0,0,5864,0,0,0,0,0,0,10736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Formosa,1680,0,0,0,490,7,0,704,0,0,0,1925,0,0,0,105030,0,0,0,2979,0,2092,53370,0,2,0,0,0,76040,0,0,370,0,0,487,0,0,573,0,5751,0,0,0,0,784,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Jujuy,2811,0,0,0,270,22,0,1443,0,0,0,2954,0,0,0,57450,0,0,0,2289,0,4090,74330,0,10,0,1,0,143680,0,0,22759,0,0,563,0,0,4,0,21604,0,0,0,0,6,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020,4,La Pampa,2520,1,0,0,2360,61,313,2641,0,0,0,4786,0,0,0,112360,0,0,0,3110,0,1402,472500,0,5,0,2,0,81170,0,0,44,0,0,3962,30,0,35,0,2491,0,0,46,0,266,0,0,0,0,53,0,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5994,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
