Provincia,Partido,Localidad,ADSL,CableModem,Dial Up,Fibra Optica,Otras conexiones,Satelital,WIMAX,Wireless,Total general,Poblacion,Telefonia Fija,Latitud,Longitud
SANTA FE,Castellanos,Virginia,0,0,0,0,0,0,0,9,9,151,--,-30.7402529602428,-61.3409665931228
SANTA FE,Castellanos,Zenón Pereyra,0,53,0,0,0,0,0,0,53,1637,--,-31.5643972137494,-61.898425060781
SANTA FE,Castellanos,Frontera,0,0,0,0,0,0,0,1,1,10520,--,-31.4313990849769,-62.0634917387843
SANTA FE,Constitución,Alcorta,223,1261,0,550,0,0,0,353,2387,7450,SI,-33.5401979791092,-61.1246337163915
SANTA FE,Constitución,Bombal,495,246,0,200,0,0,0,0,941,3137,SI,-33.4600615218579,-61.3189324391797
SANTA FE,Constitución,Empalme Villa Constitución,660,0,0,0,0,0,0,0,660,6241,SI,-33.2628625471248,-60.3804644639294
SANTA FE,Constitución,Godoy,0,0,0,0,0,0,0,150,150,1189,SI,-33.3697098731789,-60.5094130215383
SANTA FE,Constitución,Juan B. Molina,350,0,0,0,0,0,0,1,351,1265,SI,-33.496020689866,-60.5122133295946
SANTA FE,Constitución,Juncal,480,0,0,0,0,0,0,0,480,941,SI,-33.71761494002,-61.0500179215707
SANTA FE,Constitución,La Vanguardia,0,0,0,86,0,0,0,0,86,385,SI,-33.3596257970974,-60.6584568664422
SANTA FE,Constitución,Máximo Paz (Est. Paz),647,321,0,0,0,0,0,252,1220,3441,SI,-33.4851439474937,-60.9567885809825
SANTA FE,Constitución,Pavón,104,0,0,0,0,0,0,0,104,876,SI,-33.2430754805422,-60.4062757935089
SANTA FE,Constitución,Pavón Arriba,0,0,0,387,0,0,0,25,412,1834,SI,-33.3134173933438,-60.8249758944661
SANTA FE,Constitución,Rueda,0,0,0,0,0,0,0,72,72,471,SI,-33.335855095367,-60.4608740548372
SANTA FE,Constitución,Santa Teresa,169,296,0,656,0,0,0,101,1222,3039,SI,-33.4385471621789,-60.7911542772276
SANTA FE,Constitución,Sargento Cabral,0,0,0,326,0,0,0,102,428,1007,SI,-33.4330128597835,-60.6301906902003
SANTA FE,Constitución,Villa Constitución,5033,1967,0,61,0,0,0,1355,8416,47374,SI,-33.2324133911798,-60.3324988273466
SANTA FE,Constitución,Peyrano,0,670,0,0,0,0,0,0,670,2517,SI,-33.5411378598405,-60.804329558703
SANTA FE,Constitución,Cepeda,0,0,0,0,0,0,0,25,25,349,--,-33.3984208661427,-60.6241114199013
SANTA FE,Constitución,General Gelly,189,0,0,0,0,0,0,4,193,610,--,-33.6018434911159,-60.5989383522422
SANTA FE,Garay,Cayastá,0,0,0,0,0,0,0,428,428,3367,SI,-31.2023253009306,-60.1614504193394
SANTA FE,Garay,Helvecia,0,440,0,0,0,0,0,205,645,5756,SI,-31.0992706781177,-60.0881512872483
SANTA FE,Garay,Saladero Mariano Cabal,0,0,0,0,0,1,0,64,65,588,SI,-30.9229849971234,-60.0481154588667
SANTA FE,Garay,Santa Rosa de Calchines,76,941,0,0,0,0,0,0,1017,3435,SI,-31.422365592266,-60.3348940800468
SANTA FE,Garay,Los Zapallos,0,67,0,0,67,0,0,0,134,873,SI,-31.4956365531425,-60.4286467714748
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),0,0,0,0,0,0,0,36,36,236,SI,-34.3345323396045,-62.3748007656351
SANTA FE,General López,Amenábar,158,0,0,0,0,0,0,80,238,1605,SI,-34.136118440775,-62.4229084851079
SANTA FE,General López,Cafferata,246,0,0,1,0,0,0,0,247,1449,--,-33.4414158758935,-62.0868714692657
SANTA FE,General López,Cañada del Ucle,222,0,0,0,0,0,0,200,422,698,SI,-33.4103440716357,-61.6070433975613
SANTA FE,General López,Carmen,0,0,0,0,40,0,0,100,140,1611,SI,-33.7327788629688,-61.7609271479419
SANTA FE,General López,Carreras,0,1,0,0,0,0,0,274,275,1906,SI,-33.5982834566103,-61.3117684362059
SANTA FE,General López,Chapuy,0,1,0,0,0,0,0,0,1,571,SI,-33.8005299368969,-61.7440181936851
SANTA FE,General López,Chovet,0,1,0,0,0,1,0,0,2,2101,SI,-33.6007825133126,-61.6046646604986
SANTA FE,General López,Christophersen,0,0,0,15,0,0,0,78,93,499,SI,-34.1846191181657,-62.0235323680591
SANTA FE,General López,Diego de Alvear,206,0,0,64,0,0,0,108,378,1855,SI,-34.3743429234538,-62.1289273623308
SANTA FE,General López,Elortondo,510,0,0,0,0,0,0,0,510,5632,SI,-33.7016560168056,-61.6163727056605
SANTA FE,General López,Firmat,281,1488,0,3305,0,0,0,0,5074,19757,SI,-33.4580496833225,-61.4914525089409
SANTA FE,General López,Hughes,0,0,0,1190,0,0,0,0,1190,4598,SI,-33.8028556653324,-61.3358033222625
SANTA FE,General López,La Chispa,0,0,0,0,0,0,0,71,71,352,SI,-33.5446704008322,-61.9736324283312
SANTA FE,General López,Maggiolo,80,0,0,0,0,0,0,53,133,1701,SI,-33.7244236308417,-62.2478391856324
SANTA FE,General López,María Teresa,26,1012,0,0,1,0,0,30,1069,3523,SI,-34.0062849828557,-61.900439675435
SANTA FE,General López,Melincué (Est. San Urbano),0,0,0,0,0,0,0,201,201,2139,SI,-33.6619144262235,-61.4576887408087
SANTA FE,General López,Miguel Torres,0,1,0,0,0,0,0,0,1,373,--,-33.5299502620402,-61.4662068731284
SANTA FE,General López,Murphy,0,0,0,717,0,0,0,0,717,3630,SI,-33.6428623685969,-61.8577974691015
SANTA FE,General López,Rufino,1432,3,0,5103,0,0,0,0,6538,18727,SI,-34.2636098414032,-62.7117038844931
SANTA FE,General López,San Eduardo,205,0,0,84,0,0,0,0,289,928,SI,-33.8723970130663,-62.0917158307714
SANTA FE,General López,San Francisco de Santa Fe,0,0,0,45,0,1,0,0,46,279,SI,-33.5905400040189,-62.1244693933144
SANTA FE,General López,San Gregorio,43,0,0,1013,0,0,0,118,1174,4291,SI,-34.3265186547551,-62.0379529693876
SANTA FE,General López,Sancti Spiritu,320,0,0,0,0,1,0,707,1028,3433,SI,-34.0095285599362,-62.2424503438155
SANTA FE,General López,Santa Isabel,214,0,0,923,0,1,0,0,1138,4266,SI,-33.8894892658382,-61.6965906556385
SANTA FE,General López,Teodelina,0,935,0,0,0,0,0,165,1100,5933,SI,-34.1916130913817,-61.5272264570788
SANTA FE,General López,Venado Tuerto,2258,25656,0,1435,380,1,0,77,29807,75437,SI,-33.747315292187,-61.9695358692001
SANTA FE,General López,Villa Cañás,715,1195,0,349,4,0,0,211,2474,8821,SI,-34.0061339956012,-61.6063880455097
SANTA FE,General López,Wheelwright,0,0,0,1374,3,1,0,15,1393,5733,SI,-33.7942942799185,-61.2114409469748
SANTA FE,General López,Labordeboy,215,0,0,0,0,0,0,0,215,928,SI,-33.7196527453715,-61.3149208168028
SANTA FE,General Obligado,Avellaneda (Est. Ewald),3,12,0,3578,750,0,0,1141,5484,23341,SI,-29.1193659780886,-59.6592512444638
SANTA FE,General Obligado,Berna,0,0,0,0,10,0,0,48,58,629,SI,-29.2752681077911,-59.8472221836471
SANTA FE,General Obligado,El Araza,0,0,0,0,0,0,0,126,126,550,SI,-29.1334936783763,-59.9473145917686
SANTA FE,General Obligado,El Rabón,0,65,0,0,0,1,0,80,146,865,--,-28.2302084157377,-59.2639844821107
SANTA FE,General Obligado,Florencia,268,136,0,0,0,1,0,188,593,5982,SI,-28.0427359947317,-59.2187469070082
SANTA FE,General Obligado,Guadalupe Norte,87,0,0,0,0,0,0,0,87,654,SI,-28.9453022044499,-59.5634151929235
SANTA FE,General Obligado,Ingeniero Chanourdie,0,0,0,0,0,1,0,85,86,319,SI,-28.759813885955,-59.5772324985847
SANTA FE,General Obligado,La Isleta,0,0,0,0,0,1,0,0,1,210,--,-28.493935731005,-59.2950745667521
SANTA FE,General Obligado,La Sarita,0,0,0,0,0,0,0,85,85,483,SI,-28.9728525913241,-59.8484991818248
SANTA FE,General Obligado,Las Garzas,92,0,0,0,0,0,0,0,92,1123,SI,-28.8490101824631,-59.5005781021303
SANTA FE,General Obligado,Las Toscas,609,1045,0,79,0,1,0,462,2196,10838,SI,-28.3540749299597,-59.2595521000375
SANTA FE,General Obligado,Los Laureles,0,0,0,0,20,0,0,0,20,364,SI,-29.3701211027814,-59.7378677770758
SANTA FE,General Obligado,Malabrigo,666,924,0,0,160,0,0,91,1841,6734,SI,-29.3506755184496,-59.9705883109423
SANTA FE,General Obligado,Paraje San Manuel,0,0,0,0,0,1,0,0,1,164,SI,-28.8716623885107,-59.86560439575
SANTA FE,General Obligado,Reconquista,1906,14399,1,6832,800,1,0,2839,26778,70549,SI,-29.1451468389264,-59.6510730563582
SANTA FE,General Obligado,San Antonio de Obligado,125,132,0,0,0,6,0,5,268,2579,SI,-28.3823470938865,-59.2645742897512
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),103,115,0,0,0,0,0,3,221,2586,SI,-28.4202062467088,-59.2556740044459
SANTA FE,General Obligado,Villa Ana,0,0,0,0,0,1,0,0,1,2696,SI,-28.4933207178133,-59.6141214862397
SANTA FE,General Obligado,Villa Guillermina,220,173,0,0,0,1,0,15,409,4555,SI,-28.2450754331528,-59.4547598305134
SANTA FE,General Obligado,Villa Ocampo,2009,1613,0,16,29,1,0,0,3668,15037,SI,-28.4904509578913,-59.3587641281681
SANTA FE,General Obligado,Lanteri,0,0,0,0,0,0,0,300,300,907,SI,-28.8429706211446,-59.6379287718138
SANTA FE,General Obligado,Arroyo Ceibal,0,0,0,0,0,0,0,108,108,622,SI,-28.7250869970621,-59.4804164807602
SANTA FE,Iriondo,Barrio Cicarelli,0,0,0,0,0,0,0,9,9,28,--,-32.6103776107001,-61.3244409322018
SANTA FE,Iriondo,Bustinza,287,0,0,6,0,0,0,90,383,1098,SI,-32.7399961772877,-61.2915869736645
SANTA FE,Iriondo,Cañada de Gómez,1251,7242,0,329,0,0,0,411,9233,29205,SI,-32.8166867292145,-61.3899661468272
SANTA FE,Iriondo,Carrizales (Est. Clarke),456,17,0,0,0,1,0,0,474,1041,SI,-32.5112871642714,-61.0305147885477
SANTA FE,Iriondo,Classon,0,0,0,130,0,0,0,21,151,484,SI,-32.4634203095763,-61.2910434085442
SANTA FE,Iriondo,Colonia Médici,0,0,0,0,0,0,0,12,12,13,--,-32.5988903254118,-61.3767121670301
SANTA FE,Iriondo,Correa,114,1063,0,572,1,0,0,23,1773,5792,SI,-32.8494610803638,-61.2545569082818
SANTA FE,Iriondo,Larguía,0,0,0,0,0,0,0,7,7,54,--,-32.5491600036652,-61.2170944213123
SANTA FE,Iriondo,Lucio V. López,0,5,0,0,0,0,0,31,36,485,SI,-32.7145757,-61.0180654
SANTA FE,Iriondo,Oliveros,2000,0,0,1360,0,0,0,0,3360,3800,--,-32.5758215248523,-60.8553515331513
SANTA FE,Iriondo,Pueblo Andino,0,648,0,0,0,0,0,414,1062,1784,SI,-32.6717914164971,-60.8761806736397
SANTA FE,Iriondo,Salto Grande,493,0,0,0,0,0,0,89,582,1944,SI,-32.6680220468782,-61.0890486524519
SANTA FE,Iriondo,Serodino,229,0,0,12,0,0,0,113,354,3263,SI,-32.6055740792488,-60.9481762653391
SANTA FE,Iriondo,Totoras,538,0,0,920,0,0,0,131,1589,9054,SI,-32.5863515505869,-61.1673292562769
SANTA FE,Iriondo,Villa Eloísa,597,0,0,368,0,0,0,0,965,2820,SI,-32.9643241574442,-61.5478333256653
SANTA FE,Iriondo,Villa La Rivera (Oliveros),0,0,0,0,0,0,0,37,37,82,--,-32.633431229414,-60.8208776739619
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),0,0,0,0,0,1,0,26,27,326,--,-32.6413858836004,-60.8234183677952
SANTA FE,La Capital,Angel Gallardo,0,0,0,0,0,0,0,27,27,856,--,-31.5551884917333,-60.6783108244693
SANTA FE,La Capital,Arroyo Aguiar,102,0,0,0,0,1,0,38,141,751,SI,-31.4322203707863,-60.6676588774069
SANTA FE,La Capital,Arroyo Leyes,0,1115,0,88,0,0,0,106,1309,2420,--,-31.5577005393669,-60.5166665613111
SANTA FE,La Capital,Cabal,0,0,0,0,0,0,0,13,13,54,--,-31.1039907773825,-60.7271526484511
SANTA FE,La Capital,Candioti,0,0,0,251,0,0,0,1,252,888,SI,-31.3995244031815,-60.7491149288676
SANTA FE,La Capital,Emilia,103,0,0,153,0,0,0,1,257,691,SI,-31.0610951750412,-60.7464379477764
SANTA FE,La Capital,Laguna Paiva,1899,0,0,0,0,0,0,76,1975,12334,SI,-31.3092619266382,-60.6607816085928
SANTA FE,La Capital,Llambi Campbell,202,0,0,0,73,0,0,186,461,2260,SI,-31.1862574038904,-60.7484785939749
SANTA FE,La Capital,Monte Vera,281,0,0,0,0,3,0,0,284,5726,SI,-31.5184864327594,-60.6780997937426
SANTA FE,La Capital,Nelson,426,0,0,1,3,0,0,69,499,4206,SI,-31.2670754515365,-60.7621355398529
SANTA FE,La Capital,Recreo,1131,30,0,0,0,0,0,275,1436,12774,SI,-31.4935807560402,-60.735411088708
SANTA FE,La Capital,San José del Rincón,1806,2329,0,505,0,1,0,0,4641,10176,SI,-31.6061471114691,-60.569631684875
SANTA FE,La Capital,Santa Fe,20606,65154,32,39411,2040,9,0,104,127356,391164,SI,-31.645164805431,-60.7093147118987
SANTA FE,La Capital,Santo Tomé,13,13,0,396,11,0,0,492,925,65684,SI,-31.6648423299398,-60.7626399841519
SANTA FE,La Capital,Sauce Viejo,1108,0,0,0,0,0,0,89,1197,7953,SI,-31.7630683465248,-60.8898606108667
SANTA FE,Las Colonias,Cavour,0,0,0,0,0,0,0,3,3,137,SI,-31.3666330323604,-61.0172254853249
SANTA FE,Las Colonias,Cululú,0,0,0,0,0,0,0,24,24,97,SI,-31.2053110846326,-60.9314003415917
SANTA FE,Las Colonias,Elisa,0,0,0,235,0,0,0,0,235,1490,SI,-30.6980797094538,-61.0487593646417
SANTA FE,Las Colonias,Empalme San Carlos,0,0,0,0,0,0,0,13,13,125,SI,-31.5487780871674,-60.8127223355579
SANTA FE,Las Colonias,Esperanza,1953,8198,0,26,0,4,0,420,10601,40145,SI,-31.4505966144136,-60.9310068119638
SANTA FE,Las Colonias,Felicia,0,0,0,0,0,0,0,443,443,1788,SI,-31.246393987915,-61.2128816673977
SANTA FE,Las Colonias,Franck,175,0,0,162,0,0,0,101,438,5109,SI,-31.5888736174502,-60.9388945830321
SANTA FE,Las Colonias,Grutly,93,0,0,0,0,0,0,21,114,545,SI,-31.2705026899597,-61.0727542695818
SANTA FE,Las Colonias,Hipatia,0,0,0,0,0,0,0,53,53,310,--,-31.1282518725208,-61.0327676754247
SANTA FE,Las Colonias,Humboldt,299,0,0,24,2,0,0,195,520,3999,SI,-31.4009210645041,-61.0825515659905
SANTA FE,Las Colonias,La Pelada,0,0,0,80,0,0,0,96,176,1037,SI,-30.8679477693336,-60.9718116807155
SANTA FE,Las Colonias,Las Tunas,4,0,0,107,0,1,0,0,112,360,SI,-31.5722370638803,-60.9959287992772
SANTA FE,Las Colonias,María Luisa,0,0,0,0,0,0,0,167,167,579,SI,-31.0126440481519,-60.9114327492504
SANTA FE,Las Colonias,Matilde,90,0,0,0,0,0,0,68,158,754,SI,-31.7932160880623,-60.9818059784844
SANTA FE,Las Colonias,Nuevo Torino,78,0,0,0,72,0,0,5,155,425,--,-31.3468823835409,-61.235725734005
SANTA FE,Las Colonias,Pilar,112,0,0,10,0,0,0,2,124,4705,SI,-31.442015817123,-61.2600249614063
SANTA FE,Las Colonias,Progreso,0,0,0,0,0,0,0,621,621,2118,SI,-31.1397689545802,-60.990254156931
SANTA FE,Las Colonias,Providencia,0,0,0,0,0,0,0,135,135,663,SI,-30.9845868369063,-61.0218281498813
SANTA FE,Las Colonias,Sa Pereyra,54,0,0,0,0,0,0,3,57,1533,SI,-31.5721513951563,-61.3782231110791
SANTA FE,Las Colonias,San Agustín,0,0,0,0,0,0,0,83,83,630,SI,-31.6847778866246,-60.9413147450231
SANTA FE,Las Colonias,San Carlos Centro,407,3943,0,2,0,0,0,34,4386,10717,SI,-31.7284179989089,-61.0913957859145
SANTA FE,Las Colonias,San Carlos Norte,0,215,0,0,0,0,0,152,367,812,SI,-31.6743105766747,-61.0762585195433
SANTA FE,Las Colonias,San Carlos Sud,30,670,0,0,0,0,0,9,709,1927,SI,-31.7575954064363,-61.1007514980914
SANTA FE,Las Colonias,San Jerónimo del Sauce,0,0,0,172,0,0,0,0,172,742,SI,-31.6112124759047,-61.1425180717315
SANTA FE,Las Colonias,San Jerónimo Norte,202,0,0,1575,0,0,0,261,2038,5962,SI,-31.5545316682675,-61.078514153956
SANTA FE,Las Colonias,Santa Clara de Buena Vista,0,668,0,0,0,0,0,0,668,2540,SI,-31.7657963305203,-61.3210236384566
SANTA FE,Las Colonias,Santo Domingo,0,0,0,0,0,0,0,255,255,1470,SI,-31.1222768363914,-60.8888854567848
SANTA FE,Rosario,Acebal,205,1343,0,21,0,0,0,140,1709,4969,SI,-33.2436505576999,-60.837195481459
SANTA FE,Rosario,Álvarez,59,1393,0,2,134,0,0,0,1588,5417,SI,-33.1306253585247,-60.8039626859935
SANTA FE,Rosario,Alvear,1912,3037,0,251,0,0,0,8,5208,2402,SI,-33.0614584695641,-60.6159765613734
SANTA FE,Rosario,Arminda,0,86,0,0,40,0,0,0,126,288,SI,-33.2658615254501,-60.9669188397385
SANTA FE,Rosario,Arroyo Seco,2050,3273,0,2,0,0,0,6,5331,20620,SI,-33.1560225761175,-60.5101308080247
SANTA FE,Rosario,Carmen del Sauce,0,0,0,158,0,0,0,22,180,531,--,-33.2376879120566,-60.8118679160701
SANTA FE,Rosario,Coronel Bogado,415,0,0,178,0,0,0,0,593,2204,SI,-33.3175115859048,-60.6036347878573
SANTA FE,Rosario,Cuatro Esquinas,0,0,0,39,0,0,0,0,39,174,--,-33.2466228889596,-60.7649740219949
SANTA FE,Rosario,El Caramelo,71,0,0,424,0,0,0,0,495,155,SI,-33.1288733975401,-60.7130394393533
SANTA FE,Rosario,Fighiera,366,0,0,0,0,0,0,0,366,4034,SI,-33.1950187794417,-60.4706038463519
SANTA FE,Rosario,Funes,4523,5794,1,2296,0,1,0,100,12715,23281,SI,-32.922782783063,-60.8121802825957
SANTA FE,Rosario,General Lagos,400,0,0,1,1,1,0,140,543,3419,SI,-33.1121588884353,-60.5665737837063
SANTA FE,Rosario,Granadero Baigorria,0,4673,0,4,2,0,0,676,5355,36994,SI,-32.8613641656775,-60.7062159770827
SANTA FE,Rosario,Ibarlucea,0,591,0,468,0,0,0,452,1511,3698,SI,-32.8512561304404,-60.7884936646076
SANTA FE,Rosario,Pérez,3069,0,0,114,0,5,0,7,3195,26448,SI,-32.99881116903,-60.7721592101064
SANTA FE,Rosario,Piñero (Est. Erasto),0,181,0,1,55,0,0,1,238,1146,--,-33.1112071010784,-60.7964961630631
SANTA FE,Rosario,Pueblo Esther,241,0,0,611,0,1,0,0,853,6789,SI,-33.0730969403696,-60.5789195429283
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),0,118,0,0,54,0,0,0,172,497,SI,-33.1744833504332,-60.8971398400989
SANTA FE,Rosario,Pueblo Uranga,29,0,0,98,0,0,0,52,179,856,SI,-33.2645299958204,-60.7083345859989
SANTA FE,Rosario,Puerto Arroyo Seco,0,0,0,0,25,0,0,0,25,413,--,-33.1315113496399,-60.5078884705177
SANTA FE,Rosario,Rosario,46485,190777,74,87944,218,1,0,5228,330727,948312,SI,-32.9538142575214,-60.6515379354516
SANTA FE,Rosario,Soldini,127,780,0,0,86,0,0,0,993,2577,SI,-33.0239868445344,-60.7561883192345
SANTA FE,Rosario,Villa Amelia,172,109,0,2,0,0,0,2,285,835,SI,-33.1771929125315,-60.6677297311463
SANTA FE,Rosario,Villa del Plata,0,193,0,0,101,0,0,0,294,259,SI,-33.1271769621356,-60.7090282248961
SANTA FE,Rosario,Villa Gobernador Gálvez,6752,17,0,1539,4987,0,0,25,13320,80769,SI,-33.0224078611601,-60.6336422555152
SANTA FE,Rosario,Zavalla,745,932,0,0,0,0,0,95,1772,4966,SI,-33.0215698285974,-60.879303488531
SANTA FE,Rosario,Albarellos,0,0,0,0,0,0,0,20,20,253,SI,-33.2413031665306,-60.6365751407418
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,0,318,0,0,0,0,0,0,318,796,SI,-33.1854760061025,-60.7228633313771
SANTA FE,Rosario,Kilómetro 101,0,0,0,0,0,1,0,1,2,36,--,-33.060584803082,-60.6856440118334
SANTA FE,Rosario,Arbilla,30,0,0,0,0,0,0,0,30,427,--,-33.0919516648506,-60.6993159324653
SANTA FE,Rosario,Monte Flores,8,0,0,0,0,0,0,0,8,166,--,-33.0800073993365,-60.6355226681116
SANTA FE,San Cristóbal,Aguará Grande,0,0,0,0,0,1,0,2,3,96,--,-30.1093090599224,-60.9437539322397
SANTA FE,San Cristóbal,Ambrosetti,0,0,0,0,0,1,0,84,85,905,SI,-30.016999568893,-61.5765785011442
SANTA FE,San Cristóbal,Arrufo,278,166,0,0,0,0,0,0,444,1764,SI,-30.2341495301456,-61.7285807001253
SANTA FE,San Cristóbal,Balneario La Verde,0,0,0,0,0,1,0,0,1,8,--,-29.9827373481556,-61.2428659094376
SANTA FE,San Cristóbal,Capivara,0,0,0,0,0,1,0,0,1,102,--,-30.4615028173869,-61.2722735128607
SANTA FE,San Cristóbal,Ceres,1101,1939,0,0,0,0,0,541,3581,14499,SI,-29.8823371283479,-61.9452374270961
SANTA FE,San Cristóbal,Colonia Bossi,56,0,0,118,0,0,0,3,177,111,--,-30.6691245233432,-61.7896030300364
SANTA FE,San Cristóbal,Hersilia,0,199,0,0,0,0,0,370,569,2780,SI,-30.0056765366847,-61.8396467676821
SANTA FE,San Cristóbal,Huanqueros,0,0,0,0,0,0,0,29,29,665,--,-30.0136747533996,-61.2192947646911
SANTA FE,San Cristóbal,La Cabral,0,0,0,0,1,1,0,2,4,161,SI,-30.0876438007142,-61.1797070550573
SANTA FE,San Cristóbal,La Rubia,0,31,0,0,0,0,0,12,43,299,SI,-30.1113966728017,-61.7927608545145
SANTA FE,San Cristóbal,Las Palmeras,0,0,0,0,0,0,0,23,23,545,SI,-30.6326345828984,-61.6277233886562
SANTA FE,San Cristóbal,Moisés Ville,123,240,0,207,0,0,0,0,570,2318,SI,-30.7182008702613,-61.469140085345
SANTA FE,San Cristóbal,Monigotes,0,0,0,45,0,0,0,12,57,347,SI,-30.4901359922347,-61.6348224695165
SANTA FE,San Cristóbal,Ñanducita,0,0,0,0,0,0,0,37,37,79,--,-30.37245992257,-61.1326015812096
SANTA FE,San Cristóbal,Palacios,2,0,0,31,0,0,0,1,34,245,--,-30.7106694051354,-61.6236952048733
SANTA FE,San Cristóbal,San Cristóbal,918,1242,0,596,0,1,0,609,3366,14389,SI,-30.311687011314,-61.2386444593771
SANTA FE,San Cristóbal,San Guillermo,1069,1256,0,33,12,0,0,177,2547,6747,SI,-30.3602098529676,-61.9178272634037
SANTA FE,San Cristóbal,Santurce,0,0,0,0,0,0,0,29,29,32,--,-30.1866452738191,-61.178528021881
SANTA FE,San Cristóbal,Soledad,0,0,0,0,0,0,0,170,170,1083,SI,-30.6225538384456,-60.9166112630514
SANTA FE,San Cristóbal,Suardi,0,0,0,1560,0,0,0,0,1560,6080,SI,-30.5361453460922,-61.9616805839765
SANTA FE,San Cristóbal,Villa Saralegui,0,0,0,0,3,0,0,48,51,513,--,-30.5427027882285,-60.7477102618236
SANTA FE,San Cristóbal,Curupaity,0,0,0,0,0,0,0,15,15,220,--,-30.397911889967,-61.6518044215673
SANTA FE,San Cristóbal,Colonia Ana,0,0,0,0,0,0,0,6,6,16,--,-30.1449998391803,-61.9147917462344
SANTA FE,San Cristóbal,Colonia Rosa,0,0,0,0,0,0,0,12,12,562,--,-30.3022785889636,-61.9844913702309
SANTA FE,San Javier,Alejandra,0,0,0,0,0,1,0,453,454,2962,SI,-29.9103566747475,-59.8281612200693
SANTA FE,San Javier,Cacique Ariacaiquín,0,0,0,0,0,0,0,34,34,142,SI,-30.6581364074941,-60.2307356488107
SANTA FE,San Javier,Colonia Durán,0,0,0,0,0,1,0,0,1,183,--,-29.5607537201086,-59.9270693537131
SANTA FE,San Javier,Romang,0,801,0,2,195,0,0,369,1367,7755,SI,-29.5018294527814,-59.7485934535059
SANTA FE,San Javier,San Javier,0,826,0,96,0,0,0,194,1116,13604,SI,-30.5822068409869,-59.9313985183809
SANTA FE,San Javier,La Brava,0,0,0,0,0,0,0,20,20,329,--,-30.4477825105448,-60.1409356882605
SANTA FE,San Jerónimo,Arocena,0,184,0,0,400,0,0,0,584,1608,--,-32.0800271942926,-60.9770049639573
SANTA FE,San Jerónimo,Barrancas,502,0,0,0,0,0,0,477,979,4650,SI,-32.2366357816462,-60.9827401330363
SANTA FE,San Jerónimo,Barrio Caima,0,0,0,0,0,0,0,16,16,1655,--,-31.8320800807618,-60.8719647067245
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),0,0,0,245,0,0,0,0,245,1566,SI,-32.1709306189148,-61.1572748282837
SANTA FE,San Jerónimo,Centeno,881,0,0,0,0,0,0,0,881,2870,SI,-32.298023717348,-61.4107241466286
SANTA FE,San Jerónimo,Coronda,652,0,0,3145,215,0,0,887,4899,16873,SI,-31.975646712145,-60.9201341188126
SANTA FE,San Jerónimo,Desvío Arijón,154,0,0,0,0,0,0,46,200,946,SI,-31.8727393656094,-60.8896993521491
SANTA FE,San Jerónimo,Díaz,470,0,0,0,0,0,0,0,470,1721,SI,-32.3750588242506,-61.091442512126
SANTA FE,San Jerónimo,Gaboto,0,0,0,0,201,0,0,240,441,2788,SI,-32.4343760818819,-60.8185390941723
SANTA FE,San Jerónimo,Gálvez,3859,0,0,3482,0,1,0,19,7361,19061,SI,-32.0326455920318,-61.2199610274248
SANTA FE,San Jerónimo,Gessler,133,0,0,69,0,0,0,48,250,857,SI,-31.8770449531764,-61.1288367653984
SANTA FE,San Jerónimo,Irigoyen,0,94,0,0,0,0,0,313,407,950,--,-32.16077341012,-61.1104258428642
SANTA FE,San Jerónimo,Larrechea,0,0,0,0,0,0,0,23,23,487,SI,-31.9361305275575,-61.0477166860408
SANTA FE,San Jerónimo,Loma Alta,19,0,0,18,0,0,0,0,37,225,SI,-31.9614431890621,-61.1783800456556
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),37,383,0,0,0,0,0,0,420,1368,SI,-31.9069668930749,-61.2799295377437
SANTA FE,San Jerónimo,Maciel,583,782,0,0,136,0,0,1,1502,5634,SI,-32.4587652553057,-60.8931126475643
SANTA FE,San Jerónimo,Monje,464,0,0,149,0,0,0,0,613,1838,SI,-32.358735658961,-60.9429043010117
SANTA FE,San Jerónimo,San Fabián,74,93,0,0,0,0,0,70,237,820,SI,-32.1383718722873,-60.9832660246346
SANTA FE,San Jerónimo,San Genaro,788,37,0,456,0,0,0,49,1330,4070,SI,-32.3735383941398,-61.3606569211003
SANTA FE,San Jerónimo,San Genaro Norte,1026,22,0,31,0,0,0,0,1079,4661,SI,-32.3658073636946,-61.3401798286706
SANTA FE,San Jerónimo,San Eugenio,0,0,0,21,0,0,0,0,21,79,--,-32.0768953861827,-61.1174234926527
SANTA FE,San Justo,Angeloni,0,0,0,0,0,0,0,24,24,62,--,-30.8575177090903,-60.6486098681792
SANTA FE,San Justo,Cayastacito,0,0,0,0,0,0,0,54,54,329,SI,-31.1150071573313,-60.5814003944463
SANTA FE,San Justo,Esther,0,0,0,0,0,0,0,10,10,41,--,-31.0434861128335,-60.6448661369776
SANTA FE,San Justo,Gobernador Crespo,157,976,0,0,0,0,0,257,1390,5335,SI,-30.3648346894928,-60.4011684048308
